municipality_of_production,municipality_of_production_id,state_of_production,state_of_production_id,volume_tons,volume_pct,fob_usd,fob_pct,deforestation_exposure_ha,deforestation_exposure_pct,gross_emissions_tons_co2,gross_emissions_pct
PAPANDUVA,4212205,SANTA CATARINA,42,55634.44055640826,4.567773872486944E-4,1.897477494123108E7,5.588816181437965E-4,46.4636995821782,1.1153652528376585E-4,20766.141851725373,3.30714908559153E-4
SANTAREM,1506807,PARA,15,55415.86111618433,4.549827768488551E-4,1.9014308782117605E7,5.600460449701769E-4,200.97801470197513,4.824495169318379E-4,114506.13746279583,0.0018235879852339521
SUCUPIRA,1720853,TOCANTINS,17,55320.91762488459,4.542032589915992E-4,1.9119077768928096E7,5.631319029611826E-4,691.1164560757973,0.0016590312172793862,105191.47223213881,0.0016752456170650708
IGUATEMI,5004304,MATO GROSSO DO SUL,50,54954.11570412079,4.511916923913309E-4,1.8635042696557436E7,5.488751697286296E-4,0.0,0.0,0.0,0.0
PORTO VELHO,1100205,RONDONIA,11,54891.539505714536,4.5067792084755155E-4,1.881624732592309E7,5.542123574838828E-4,0.0,0.0,0.0,0.0
MALLET,4113908,PARANA,41,54870.70069452372,4.5050682722939147E-4,1.2639479329830198E7,3.7228228963079654E-4,75.91822346825013,1.822423725943027E-4,33930.328661933905,5.403635215889248E-4
SANTO ANTONIO DO LEVERGER,5107800,MATO GROSSO,51,54682.49587829966,4.489616026641281E-4,1.866330973395594E7,5.497077449581296E-4,17.070932514064502,4.097892576558269E-5,3701.5920569325917,5.895036677359679E-5
SANTO ANTONIO DA PLATINA,4124103,PARANA,41,54358.098401739095,4.4629819075072584E-4,2.0855981987824846E7,6.14290551399667E-4,0.0,0.0,0.0,0.0
CAMBARA,4103602,PARANA,41,54227.5738641813,4.45226540588682E-4,1.851696248730884E7,5.453972439761499E-4,0.0,0.0,0.0,0.0
SAO LOURENCO DO SUL,4318804,RIO GRANDE DO SUL,43,53988.74163699359,4.432656480258283E-4,1.8807284155145384E7,5.539483569145238E-4,652.6824618409265,0.0015667700713034418,56774.11068138172,9.041662604727109E-4
MARIOPOLIS,4115309,PARANA,41,53937.432618741994,4.428443838041544E-4,1.8659832715379965E7,5.4960533311008E-4,1.4059995006531592,3.3751143422447974E-6,628.3870061267651,1.0007489727982685E-5
NOVA PRATA DO IGUACU,4117255,PARANA,41,53819.06096170513,4.4187251286081713E-4,1.7519627600312762E7,5.160218159564769E-4,2.988531487303481,7.1739964917216495E-6,1335.6721344138487,2.127148562076221E-5
FENIX,4107702,PARANA,41,53415.108067121306,4.385559243247562E-4,1.8239043528275855E7,5.372114395058327E-4,0.0,0.0,0.0,0.0
OURO VERDE DO OESTE,4117453,PARANA,41,53340.0,4.3793926194228496E-4,0.0,0.0,0.7893541775998951,1.8948517440373295E-6,352.7881113792918,5.618390205971985E-6
MEDIANEIRA,4115804,PARANA,41,53030.6799815914,4.3539964100929214E-4,346119.3955641221,1.0194575085235715E-5,2.307733227151597,5.539734195791604E-6,1031.4012009786554,1.6425764415218806E-5
SOLEDADE,4320800,RIO GRANDE DO SUL,43,52989.02063215486,4.350576037999702E-4,1.8452268079984255E7,5.434917396862491E-4,46.32122843069811,1.1119452201385488E-4,12683.83352829257,2.019986608701834E-4
BELA VISTA DO PARAISO,4102802,PARANA,41,52874.27415390296,4.341154967884195E-4,1.8093351403343722E7,5.329202344304065E-4,0.0,0.0,0.0,0.0
NOVA MARILANDIA,5108857,MATO GROSSO,51,52793.939429034006,4.334559217955915E-4,1.284203986181109E7,3.7824849256264565E-4,0.0,0.0,0.0,0.0
AGUA DOCE,4200408,SANTA CATARINA,42,52771.87447561764,4.332747611391619E-4,1.7999054668936588E7,5.301428253873818E-4,12.53490891586429,3.0090160658671704E-5,4395.091443031906,6.999481536194194E-5
SANTA ROSA,4317202,RIO GRANDE DO SUL,43,52649.99998998969,4.322741308001011E-4,0.0,0.0,2.179598030553517,5.2321445134456065E-6,244.27657798262385,3.890270360642561E-6
SANTA JULIANA,3157708,MINAS GERAIS,31,52199.9999116866,4.285794794659049E-4,0.0,0.0,5.194757836492858,1.2470062521566091E-5,734.57844465603,1.1698660487275792E-5
BARBOSA FERRAZ,4102505,PARANA,41,52092.22485506764,4.2769461016047754E-4,1.791214953420963E7,5.275831279748098E-4,1.263342256055013,3.0326643541440526E-6,564.628833528783,8.992097539525281E-6
NOVA FATIMA,4117008,PARANA,41,51787.42818514999,4.251921274333272E-4,1.7790897527580682E7,5.240117803368085E-4,1.1279485731429626,2.70765061065871E-6,504.1169834078865,8.028405240668392E-6
FERNANDES PINHEIRO,4107736,PARANA,41,51348.59545674571,4.2158916378140575E-4,1.1531142409248663E7,3.39637415921273E-4,53.493036848254995,1.2841051208972858E-4,23907.78178575449,3.8074765758527493E-4
RIBEIRAO DO PINHAL,4121901,PARANA,41,51267.17179035323,4.2092064821401624E-4,1.7485841405968588E7,5.150266798863799E-4,2.824949913051326,6.781317463650196E-6,1262.5621968540804,2.010716022572812E-5
CABECEIRA GRANDE,3109451,MINAS GERAIS,31,51154.15272611997,4.19992723850017E-4,1.789445358781828E7,5.270619128782189E-4,264.12712771675945,6.340395259874769E-4,32045.783336129,5.103508577272762E-4
SAO RAIMUNDO DAS MANGABEIRAS,2111607,MARANHAO,21,51153.57857003987,4.1998800983633194E-4,1.767883268804701E7,5.207110308391421E-4,232.4831156779237,5.580777928369128E-4,31684.12677184623,5.0459123138741E-4
MIGUELOPOLIS,3529708,SAO PAULO,35,50861.79211825887,4.1759234535680944E-4,1.4589313307982234E7,4.2971255545458E-4,3.287559749158352,7.891816501511167E-6,441.1428322668368,7.025499126239047E-6
CATUIPE,4305009,RIO GRANDE DO SUL,43,50740.488053638095,4.165963983652342E-4,1.7676180012880687E7,5.206328991409292E-4,26.350240971662856,6.325398848559397E-5,2420.0625953104286,3.854113997824863E-5
CARIRI DO TOCANTINS,1703867,TOCANTINS,17,50595.83190478078,4.154087229421749E-4,1.748607374032391E7,5.15033523045303E-4,280.24014488395727,6.727189674187022E-4,50735.55589876675,8.079981755669429E-4
PIRANHAS,5217203,GOIAS,52,50566.12371620355,4.151648087655878E-4,1.6566743175325252E7,4.8795562855818314E-4,28.68070361879345,6.884828485678206E-5,4369.396523055957,6.958560631526605E-5
SAO DOMINGOS,4216107,SANTA CATARINA,42,50484.77128482761,4.1449687806153856E-4,1.4185597855704103E7,4.178215503734827E-4,43.610684174875814,1.0468783635083353E-4,19491.0362706811,3.104079864236247E-4
MACHADINHO D'OESTE,1100130,RONDONIA,11,50433.0,4.140718184764765E-4,0.0,0.0,0.0,0.0,0.0,0.0
ALTAMIRA,1500602,PARA,15,50302.25824288706,4.1299838486914467E-4,1.7166369686989736E7,5.056169834969851E-4,116.96782152907035,2.807822988845299E-4,70708.42919602708,0.0011260797437913355
GURUPI,1709500,TOCANTINS,17,50137.30411637816,4.11644056252391E-4,1.7228986616014384E7,5.074612978946461E-4,753.7058258388155,0.0018092775576664852,127294.68157276743,0.0020272542332126324
CORONEL SAPUCAIA,5003157,MATO GROSSO DO SUL,50,49880.79076047977,4.095379957019508E-4,1.6350558754926093E7,4.8158814862419864E-4,0.0,0.0,0.0,0.0
MISSAL,4116059,PARANA,41,49832.227,4.091392709658868E-4,0.0,0.0,0.0,0.0,0.0,0.0
SERRA DO SALITRE,3166808,MINAS GERAIS,31,49549.37215862604,4.068169379987306E-4,1.7215909109752525E7,5.070761139921466E-4,39.36931019404869,9.450638027857785E-5,6334.419149654279,1.0087992583365729E-4
BURITIZEIRO,3109402,MINAS GERAIS,31,49515.44341303103,4.0653837163569153E-4,1.6896404813058846E7,4.97665458061148E-4,418.91106400825663,0.0010055997456631233,65073.26465926511,0.0010363359224403236
TUNEIRAS DO OESTE,4127908,PARANA,41,49479.69674688771,4.062448795361845E-4,1.7125882730728835E7,5.044244836808401E-4,0.0,0.0,0.0,0.0
SAO VALERIO DA NATIVIDADE,1720499,TOCANTINS,17,49059.12330530045,4.027918307435101E-4,1.6954982563910935E7,4.993908028035672E-4,886.3841432683762,0.002127773042091188,138067.56684445823,0.0021988197456214507
FLORESTA,4107900,PARANA,41,48706.909702065874,3.999000391153402E-4,1.6854540844615165E7,4.964323998299864E-4,0.0,0.0,0.0,0.0
CRUZMALTINA,4106852,PARANA,41,48556.17788089298,3.9866248038801223E-4,1.6821121334186085E7,4.954480640408123E-4,0.0,0.0,0.0,0.0
TRES DE MAIO,4321808,RIO GRANDE DO SUL,43,48084.95165024648,3.9479355523508436E-4,8862417.581025628,2.610329921535439E-4,7.752731868953402,1.861050200254504E-5,1104.445864625104,1.7589050278864304E-5
BREJO,2102101,MARANHAO,21,47989.63944729142,3.940110101316679E-4,1.6585365682417095E7,4.885041345051373E-4,641.564704087282,0.0015400817946500738,130337.78200030202,0.0020757176736925405
SANTO AFONSO,5107263,MATO GROSSO,51,47924.49748158847,3.934761727791854E-4,1.6362892564519828E7,4.819514277400234E-4,2.8610258100144015,6.8679179760919555E-6,1729.449259979988,2.7542653707937335E-5
SANANDUVA,4316600,RIO GRANDE DO SUL,43,47688.621399884476,3.9153955116067607E-4,2522493.617983772,7.429734051352623E-5,23.79350611443161,5.711652365580587E-5,10634.093444244365,1.6935515832135965E-4
MATELANDIA,4115606,PARANA,41,47375.97121535581,3.889725884486663E-4,381091.45629020815,1.1224639576063873E-5,33.06196592306172,7.936554409720347E-5,14776.470242988418,2.3532532138756125E-4
IRETAMA,4110805,PARANA,41,47294.00891924504,3.882996505509189E-4,1.6369373780933294E7,4.821423250090512E-4,2.5588279609182467,6.142489343858345E-6,1143.623618583887,1.8212982611145636E-5
NOVA SANTA ROSA,4117222,PARANA,41,47207.659552155885,3.875906933313424E-4,1.619534749973636E7,4.7701656778999983E-4,0.0,0.0,0.0,0.0
BOM SUCESSO DO SUL,4103222,PARANA,41,47032.54133579321,3.8615291413324497E-4,1.6280049074225673E7,4.795113617022613E-4,9.766688803986124,2.344502358874375E-5,4365.051576801832,6.95164100960845E-5
COXIM,5003306,MATO GROSSO DO SUL,50,47009.38129318516,3.859627624278396E-4,5877534.063419968,1.7311645372518526E-4,0.0,0.0,0.0,0.0
FORMOSA DO OESTE,4108205,PARANA,41,46999.169689419134,3.858789217413653E-4,1.751504161089575E7,5.158867405632715E-4,0.0,0.0,0.0,0.0
BONFIM,1400159,RORAIMA,14,46880.0,3.8490049868493284E-4,0.0,0.0,0.0,0.0,0.0,0.0
SAO SEBASTIAO DA AMOREIRA,4126009,PARANA,41,46821.52932520628,3.8442043486482726E-4,1.6435881793082371E7,4.8410124708135653E-4,0.0,0.0,0.0,0.0
SAO JOSE DO OURO,4318606,RIO GRANDE DO SUL,43,46376.427924141724,3.807660033111774E-4,1533682.1599275123,4.517296093963312E-5,3.558899109367326,8.543169055926299E-6,1590.5880161434238,2.5331194117334378E-5
BOM JESUS DO TOCANTINS,1703305,TOCANTINS,17,46365.90839599967,3.8067963446246133E-4,1.6024199281382814E7,4.7197558082113665E-4,2368.7821691492395,0.005686282725587948,404657.72591514204,0.006444449035325352
ARAPUA,4101655,PARANA,41,46313.7437173198,3.802513449821366E-4,1.5975696589567006E7,4.705469861226327E-4,4.519466486061911,1.0849019611540486E-5,2019.8968869813903,3.216822937292351E-5
PLANURA,3151602,MINAS GERAIS,31,46244.251877305156,3.796807937049146E-4,1.5725097414670648E7,4.6316585655427903E-4,0.27861436285643115,6.688162631603307E-7,35.08978695602944,5.588286821588502E-7
BARREIRAS DO PIAUI,2201309,PIAUI,22,46029.645923791344,3.7791880696156515E-4,1.5940614463797469E7,4.695136797841528E-4,3249.959409069015,0.0078015565497474215,392740.51254444505,0.006254659320976342
CAMPOS NOVOS PAULISTA,3509809,SAO PAULO,35,45856.0,3.764931157785043E-4,0.0,0.0,0.0,0.0,0.0,0.0
BAIANOPOLIS,2902500,BAHIA,29,45819.99983991109,3.761975424088166E-4,0.0,0.0,1072.5299029487435,0.0025746175985461514,166333.37450341557,0.0026489719242027603
PEDRAS ALTAS,4314175,RIO GRANDE DO SUL,43,45768.228181972954,3.7577247976039224E-4,8431004.351588769,2.483261787919584E-4,4885.021160270548,0.011726536867572962,432660.76658350945,0.006890416471170827
SAO VICENTE DO SUL,4319802,RIO GRANDE DO SUL,43,45768.22818197295,3.757724797603922E-4,8431004.351588769,2.483261787919584E-4,3412.7767215427752,0.008192400960602943,275370.1449662565,0.004385456526430772
PRANCHITA,4120358,PARANA,41,45470.47807451772,3.733278516707375E-4,1.4770465709219584E7,4.3504820488640385E-4,5.9868451793741455,1.4371475253240093E-5,2675.716254994203,4.261259808966992E-5
IVINHEMA,5004700,MATO GROSSO DO SUL,50,45470.269450574306,3.7332613879830027E-4,1.4890579194513699E7,4.385860186011899E-4,0.0,0.0,0.0,0.0
FAXINAL DOS G,4205308,SANTA CATARINA,42,45445.330389687035,3.731213807570835E-4,1.5500169252274575E7,4.565408390900207E-4,1.6606969786685897,3.986517910015706E-6,742.219611048605,1.1820351250194073E-5
ESPUMOSO,4307500,RIO GRANDE DO SUL,43,45418.9983749392,3.7290518609821353E-4,1.5812907747623114E7,4.6575221560845583E-4,8.585710871495914,2.061007552797229E-5,955.9589168808658,1.5224294817975293E-5
CACEQUI,4302907,RIO GRANDE DO SUL,43,45330.26106911439,3.7217662310196943E-4,8965621.443083037,2.6407275107579603E-4,5676.20046149199,0.013625769837143155,457826.8056541808,0.007291202730336327
PEROBAL,4118857,PARANA,41,45068.238349413856,3.700253288297954E-4,1.4821722924332857E7,4.3655793111044473E-4,0.0,0.0,0.0,0.0
ITAQUI,4310603,RIO GRANDE DO SUL,43,45012.84759451008,3.6957055218335774E-4,1.4624611170606986E7,4.30752216090442E-4,2685.3533228200868,0.006446214603656967,215567.91344467408,0.0034330653855771226
JESUITAS,4112751,PARANA,41,45001.51622116602,3.69477517813671E-4,1.6664244134250572E7,4.908274145932495E-4,0.0,0.0,0.0,0.0
FOZ DO IGUACU,4108304,PARANA,41,44926.21385903363,3.688592602040953E-4,4234511.7280034395,1.247229953411981E-4,0.0,0.0,0.0,0.0
DOURADINA,5003504,MATO GROSSO DO SUL,50,44888.11514471922,3.6854645700147424E-4,1.5450805182991374E7,4.5508687344328146E-4,0.0,0.0,0.0,0.0
OURIZONA,4117404,PARANA,41,44677.09260583734,3.6681389129222943E-4,9084303.1931373,2.675683945666885E-4,0.0,0.0,0.0,0.0
ARAGUACU,1702000,TOCANTINS,17,44607.03720083605,3.662387129577463E-4,1.5416328034671353E7,4.5407138606586825E-4,247.89999580510835,5.950861510943356E-4,36260.15621200992,5.774676072050002E-4
GUARANTA DO NORTE,5104104,MATO GROSSO,51,44449.493058938126,3.64945222796027E-4,1.534438090002825E7,4.5195226048178695E-4,39.414418131551045,9.461466228489618E-5,23654.983331734224,3.7672167056264166E-4
COQUEIROS DO SUL,4305850,RIO GRANDE DO SUL,43,44394.0444526342,3.6448997117022146E-4,1.546545887497736E7,4.5551848220355787E-4,3.1470183781642334,7.554445686869597E-6,612.9844210496547,9.762193102749052E-6
NONOAI,4312708,RIO GRANDE DO SUL,43,44206.5205439658,3.6295033708400525E-4,1.5400131569629438E7,4.5359433658207355E-4,1.1137565145139448,2.6735824473325317E-6,497.7740898090455,7.927390353477548E-6
XANXERE,4219507,SANTA CATARINA,42,44052.13331533948,3.6168276623739997E-4,1.5023235007821338E7,4.4249325311791955E-4,10.724441992948933,2.5744118661606433E-5,4793.102695412543,7.633341479347957E-5
CASA BRANCA,3510807,SAO PAULO,35,44034.17855564024,3.6153535164776675E-4,1.5619490985983398E7,4.600553326121548E-4,0.4643083103818313,1.1145762405073203E-6,122.13031378138645,1.9450081696882955E-6
SANTA IZABEL DO OESTE,4123808,PARANA,41,43687.8912788173,3.586922171439826E-4,1.436035183088234E7,4.229687410372544E-4,2.3370690600779827,5.610155124394741E-6,1044.5123409301868,1.6634568221006963E-5
DELFINOPOLIS,3121209,MINAS GERAIS,31,43686.73097025838,3.586826906221619E-4,1.1606774400261026E7,3.418650749924E-4,13.978871484058006,3.355640568316228E-5,2647.407714888489,4.216176536785999E-5
PEDRINOPOLIS,3149200,MINAS GERAIS,31,43679.99992610097,3.586274264956078E-4,0.0,0.0,0.0,0.0,0.0,0.0
PLANALTO,4119806,PARANA,41,43385.56936174578,3.562100529664184E-4,1.409321150049137E7,4.1510040949799834E-4,12.90433201679043,3.09769641075443E-5,5767.366601716229,9.184922899653703E-5
PLANALTINA,5217609,GOIAS,52,43269.42422783841,3.552564625235691E-4,1.5126256705258304E7,4.455276465769102E-4,354.4153847784361,8.507772923974831E-4,49557.59217091478,7.892383033998271E-4
JARDIM ALEGRE,4112504,PARANA,41,43006.35449221708,3.530965719000716E-4,1.4881120141453378E7,4.3830741235174376E-4,0.0,0.0,0.0,0.0
ITAMBARACA,4111001,PARANA,41,42953.119118876115,3.5265949165803624E-4,1.4650143602141736E7,4.3150424644102496E-4,0.0,0.0,0.0,0.0
DILERMANDO DE AGUIAR,4306379,RIO GRANDE DO SUL,43,42852.02818589218,3.51829501245962E-4,7884667.458613905,2.3223441234186126E-4,2573.5960825178354,0.006177940351483619,209870.39798564682,0.003342328583454681
FORMOSA,5208004,GOIAS,52,42828.797414184985,3.516387688309676E-4,1.497842315731735E7,4.411733681865169E-4,130.87699452989136,3.141713927370005E-4,18250.23514127693,2.9064738597213066E-4
CAMPINAS DO SUL,4303806,RIO GRANDE DO SUL,43,42572.375210321596,3.4953345666925885E-4,1.396512848582728E7,4.1132786185440784E-4,5.983352413370499,1.4363090837294329E-5,1295.0948848485064,2.0625265370732035E-5
BOA VISTA DAS MISSOES,4302154,RIO GRANDE DO SUL,43,42525.23567962763,3.491464253366675E-4,1.4805426205059567E7,4.360779287459318E-4,4.433235599234772,1.0642021598568529E-5,1043.5588197406262,1.6619382748651703E-5
SAO MIGUEL ARCANJO,3550209,SAO PAULO,35,42362.22768413439,3.4780807510725246E-4,1.4465330550664408E7,4.260607764876975E-4,1.4481671617045782,3.4763381887166107E-6,647.2331083274879,1.0307626701451865E-5
IRINEOPOLIS,4207908,SANTA CATARINA,42,42206.426869844916,3.4652889824898585E-4,1.4394989246526992E7,4.239889489165973E-4,0.11404802297069999,2.7377329640178117E-7,50.9717789202219,8.117601875717688E-7
PALMAS,1721000,TOCANTINS,17,42157.42226595346,3.461265540408869E-4,1.1706090817392625E7,3.44790333399241E-4,933.3849648501081,0.0022405989335257856,141761.4635552971,0.002257647558783602
ELDORADO,5003751,MATO GROSSO DO SUL,50,42127.98068216268,3.458848287788744E-4,8830374.08403576,2.600891853624673E-4,2.0763203962257366,4.984225631048511E-6,927.9752638163241,1.4778636142884327E-5
SANTO ANTONIO DO SUDOESTE,4124400,PARANA,41,42017.92422109642,3.4498122837896186E-4,1.3643416218174573E7,4.0185217251003714E-4,2.2233412069448577,5.337150398543839E-6,993.6836563464792,1.582508690790083E-5
OURO VERDE,4211850,SANTA CATARINA,42,42000.0,3.448340645214842E-4,0.0,0.0,2.845796680412756,6.831360314645746E-6,1271.8792966991286,2.025554136678421E-5
CAMPINA DO SIMAO,4103958,PARANA,41,41986.76412932604,3.447253935909608E-4,1.4015380342432166E7,4.128079763232778E-4,42.08119229295589,1.0101627744585752E-4,18807.456494067796,2.9952151435145343E-4
TALISMA,1720978,TOCANTINS,17,41926.64277946523,3.442317771757937E-4,1.4489975551853202E7,4.267866685304864E-4,255.4399933057548,6.131859823482583E-4,39128.27136031535,6.231442883035714E-4
CAMAQUA,4303509,RIO GRANDE DO SUL,43,41636.826384,3.418522875183355E-4,35971.709298436675,1.0595080659651925E-6,36.69051358414403,8.80759051227575E-5,2940.847417753776,4.683499187250584E-5
RANCHO ALEGRE,4121307,PARANA,41,41505.54724719966,3.4077444184381806E-4,1.436587492575886E7,4.231314178653755E-4,0.0,0.0,0.0,0.0
CACERES,5102504,MATO GROSSO,51,41374.73387833453,3.397004202800202E-4,9842275.067303704,2.898936421047298E-4,5.092823907946607,1.222536921688285E-5,1027.0442867901859,1.635637759855695E-5
IBIACA,4309803,RIO GRANDE DO SUL,43,41339.99998118473,3.394152433530955E-4,0.0,0.0,1.3447913981586135,3.2281837462559924E-6,601.0311100120252,9.57182850854494E-6
SANTA RITA DO TOCANTINS,1718899,TOCANTINS,17,41284.43560004096,3.3895904117708535E-4,1.4268026792969033E7,4.202494061969736E-4,613.9497398306132,0.0014737918266380207,93309.1412735817,0.001486011428813472
NAO-ME-TOQUE,4312658,RIO GRANDE DO SUL,43,41261.366215004295,3.387696338006995E-4,1.4366656136386555E7,4.2315442758544174E-4,0.8017537059920073,1.924616922541197E-6,358.3298647868025,5.706646391666391E-6
EUGENIO DE CASTRO,4307831,RIO GRANDE DO SUL,43,41235.66579873884,3.3855862477687307E-4,7582661.59608582,2.2333915399696E-4,241.18787316503108,5.789736408275064E-4,20036.190639515196,3.1908993989032566E-4
AJURICABA,4300208,RIO GRANDE DO SUL,43,41219.999969878874,3.3843000307592355E-4,0.0,0.0,1.6498252564479692,3.9604202438538965E-6,513.1573306325303,8.172378908338039E-6
CENTRALINA,3115805,MINAS GERAIS,31,41002.44525864478,3.366438060442414E-4,1.4188641262287755E7,4.1791119064597126E-4,1.237005650484238,2.969443097559912E-6,552.8581460438517,8.804641349393651E-6
PIUM,1717503,TOCANTINS,17,40991.15567583147,3.365511147888065E-4,1.4166668357141063E7,4.1726400232243444E-4,1754.7331378387673,0.004212252548866887,269040.7367160302,0.004284656402572752
IEPE,3519907,SAO PAULO,35,40889.99992590882,3.3572059220796015E-4,0.0,0.0,0.0,0.0,0.0,0.0
ANDIRA,4101101,PARANA,41,40886.98180427072,3.3569581241863427E-4,1.4066076533193408E7,4.143011781775356E-4,0.0,0.0,0.0,0.0
MAJOR VIEIRA,4210308,SANTA CATARINA,42,40807.05469588379,3.35039584093622E-4,1.3917717207882766E7,4.0993141357937093E-4,35.43648148668035,8.506558988735467E-5,15837.718646939164,2.522264227754417E-4
DOIS IRMAOS DAS MISSOES,4306429,RIO GRANDE DO SUL,43,40799.99573846237,3.349816276893622E-4,1.420646241667187E7,4.184360936095233E-4,3.2846771325343496,7.884896754593516E-6,738.3977852375175,1.1759486079250545E-5
NOVO PROGRESSO,1505031,PARA,15,40545.785357792774,3.328944753367467E-4,1.3876727663077515E7,4.0872411055740157E-4,0.0,0.0,0.0,0.0
JUSSARA,4113007,PARANA,41,40516.491873332845,3.326539660198345E-4,1.4019574325612715E7,4.12931505593779E-4,0.0,0.0,0.0,0.0
GETULIO VARGAS,4308904,RIO GRANDE DO SUL,43,40494.56757503795,3.3247396018905333E-4,1.410700640622935E7,4.155067236316238E-4,2.396791708282545,5.75351987411081E-6,1071.2043391035788,1.70596564149625E-5
TOMAZINA,4127809,PARANA,41,40493.115380088995,3.324620371822265E-4,1.5452009890889028E7,4.551223568206241E-4,0.0,0.0,0.0,0.0
MORRO AGUDO,3531902,SAO PAULO,35,40326.55082428829,3.3109448640170335E-4,1.1440534015048064E7,3.369686429779795E-4,0.16959010099769536,4.0710255011766545E-7,75.7953440134021,1.207092316116445E-6
ESPIGAO ALTO DO IGUACU,4107546,PARANA,41,40324.2321509155,3.310754493168596E-4,1.322307238264312E7,3.8947139625808197E-4,38.90025524387279,9.338040968690684E-5,17385.79204253534,2.768805426944439E-4
QUITANDINHA,4121208,PARANA,41,40189.218791123596,3.299669444211038E-4,8983695.931970466,2.646051157350774E-4,58.17237363291396,1.3964330177902744E-4,25999.129935318575,4.140537968280334E-4
ITAPORANGA,3522802,SAO PAULO,35,40080.34155847613,3.290730258813972E-4,1.5377756719903136E7,4.5293530941260823E-4,0.0,0.0,0.0,0.0
ROSARIO DO SUL,4316402,RIO GRANDE DO SUL,43,39968.10586972748,3.2815153329245517E-4,7349575.072362332,2.1647384076138473E-4,3011.2565905689285,0.007228548304808762,241716.15802578896,0.003849493934383712
INACIOLANDIA,5209937,GOIAS,52,39963.65932605651,3.281150256799044E-4,2815228.7651918395,8.29195398948588E-5,0.0,0.0,0.0,0.0
RIO NEGRO,4122305,PARANA,41,39906.07301694782,3.276422227982201E-4,1.3812265871963704E7,4.0682545772817354E-4,233.04379134221787,5.594236997700431E-4,104154.86653440313,0.0016587369675053036
JACUTINGA,4310900,RIO GRANDE DO SUL,43,39674.67756487669,3.2574238864942315E-4,1.3821383066646433E7,4.070939949062427E-4,2.3722379488039937,5.694578355473293E-6,190.141515191344,3.02813272965192E-6
